Zip_code;Zip_name;Municipality_name;Municipality_code;NUTS3_name;NUTS3_code
88730;Ylä-Vieksi;Kuhmo;290;Kainuu;18
88740;Härmänkylä-Iivantiira;Kuhmo;290;Kainuu;18
88760;Iivantiira;Kuhmo;290;Kainuu;18
88820;Katerma;Kuhmo;290;Kainuu;18
88900;Kuhmo Keskus;Kuhmo;290;Kainuu;18
88930;Lentiira-Kuumu;Kuhmo;290;Kainuu;18
88940;Kuumu;Kuhmo;290;Kainuu;18
89110;Törmänmäki;Puolanka;620;Kainuu;18
89140;Kotila-Törmänmäki;Puolanka;620;Kainuu;18
89200;Puolanka Keskus;Puolanka;620;Kainuu;18
89210;Puokiovaara;Puolanka;620;Kainuu;18
89320;Joukokylä;Puolanka;620;Kainuu;18
89330;Suolijärvi;Puolanka;620;Kainuu;18
89400;Hyrynsalmi Keskus;Hyrynsalmi;105;Kainuu;18
89430;Hoikka;Hyrynsalmi;105;Kainuu;18
89440;Sakara;Suomussalmi;777;Kainuu;18
89540;Moisiovaara;Hyrynsalmi;105;Kainuu;18
89560;Karhuvaara;Hyrynsalmi;105;Kainuu;18
89600;Ämmänsaari;Suomussalmi;777;Kainuu;18
89610;Jumaliskylä;Suomussalmi;777;Kainuu;18
89640;Pesiökylä;Suomussalmi;777;Kainuu;18
89660;Takalo;Suomussalmi;777;Kainuu;18
89670;Näljänkä;Suomussalmi;777;Kainuu;18
89680;Vaaranniva;Suomussalmi;777;Kainuu;18
89730;Ahjola;Suomussalmi;777;Kainuu;18
89740;Kianta;Suomussalmi;777;Kainuu;18
89760;Piispajärvi-Peranka-Kaikkoinen;Suomussalmi;777;Kainuu;18
89770;Peranka;Suomussalmi;777;Kainuu;18
89780;Kaikkonen;Suomussalmi;777;Kainuu;18
89800;Suomussalmi Keskus;Suomussalmi;777;Kainuu;18
89830;Ala-Vuokki;Suomussalmi;777;Kainuu;18
89840;Ylä-Vuokki;Suomussalmi;777;Kainuu;18
89920;Ruhtinansalmi;Suomussalmi;777;Kainuu;18
90100;Oulu Keskus;Oulu;564;Pohjois-Pohjanmaa;17
90120;Heinäpää;Oulu;564;Pohjois-Pohjanmaa;17
90130;Raksila;Oulu;564;Pohjois-Pohjanmaa;17
90140;Karjasilta;Oulu;564;Pohjois-Pohjanmaa;17
90150;Höyhtyä;Oulu;564;Pohjois-Pohjanmaa;17
90220;Kontinkangas;Oulu;564;Pohjois-Pohjanmaa;17
90230;Värttö-Maikkula;Oulu;564;Pohjois-Pohjanmaa;17
90240;Iinatti;Oulu;564;Pohjois-Pohjanmaa;17
90250;Kaukovainio;Oulu;564;Pohjois-Pohjanmaa;17
90310;Madekoski;Oulu;564;Pohjois-Pohjanmaa;17
90400;Äimärautio;Oulu;564;Pohjois-Pohjanmaa;17
90410;Kaakkuri;Oulu;564;Pohjois-Pohjanmaa;17
90420;Metsokangas;Oulu;564;Pohjois-Pohjanmaa;17
90440;Kempele Keskus;Kempele;244;Pohjois-Pohjanmaa;17
90450;Honkanen;Kempele;244;Pohjois-Pohjanmaa;17
90460;Oulunsalo Keskus;Oulu;564;Pohjois-Pohjanmaa;17
90470;Varjakka;Oulu;564;Pohjois-Pohjanmaa;17
90480;Hailuoto;Hailuoto;72;Pohjois-Pohjanmaa;17
90500;Tuira;Oulu;564;Pohjois-Pohjanmaa;17
90510;Hietasaari;Oulu;564;Pohjois-Pohjanmaa;17
90520;Taskila-Toppila;Oulu;564;Pohjois-Pohjanmaa;17
90530;Välivainio;Oulu;564;Pohjois-Pohjanmaa;17
90540;Kuivasjärvi;Oulu;564;Pohjois-Pohjanmaa;17
90550;Pyykösjärvi-Puolivälikangas;Oulu;564;Pohjois-Pohjanmaa;17
90560;Koskela-Oulu;Oulu;564;Pohjois-Pohjanmaa;17
90570;Kaijonharju-Linnanmaa;Oulu;564;Pohjois-Pohjanmaa;17
90580;Rajakylä;Oulu;564;Pohjois-Pohjanmaa;17
90590;Teknologiakylä;Oulu;564;Pohjois-Pohjanmaa;17
90620;Rusko-Heikinharju;Oulu;564;Pohjois-Pohjanmaa;17
90630;Korvensuora;Oulu;564;Pohjois-Pohjanmaa;17
90650;Haapalehto;Oulu;564;Pohjois-Pohjanmaa;17
90660;Sanginsuu;Oulu;564;Pohjois-Pohjanmaa;17
90670;Hiukkavaara;Oulu;564;Pohjois-Pohjanmaa;17
90800;Pateniemi;Oulu;564;Pohjois-Pohjanmaa;17
90810;Kiviniemi;Oulu;564;Pohjois-Pohjanmaa;17
90820;Kello;Oulu;564;Pohjois-Pohjanmaa;17
90830;Haukipudas Keskus;Oulu;564;Pohjois-Pohjanmaa;17
90840;Haukipudas Asemanseutu;Oulu;564;Pohjois-Pohjanmaa;17
90850;Martinniemi;Oulu;564;Pohjois-Pohjanmaa;17
90860;Halosenniemi;Oulu;564;Pohjois-Pohjanmaa;17
90900;Kiiminki Keskus;Oulu;564;Pohjois-Pohjanmaa;17
90910;Kontio;Oulu;564;Pohjois-Pohjanmaa;17
90940;Jääli;Oulu;564;Pohjois-Pohjanmaa;17
91100;Ii Keskus;Ii;139;Pohjois-Pohjanmaa;17
91110;Ii Asemanseutu;Ii;139;Pohjois-Pohjanmaa;17
91140;Olhava;Ii;139;Pohjois-Pohjanmaa;17
91150;Yli-Olhava;Ii;139;Pohjois-Pohjanmaa;17
91200;Yli-Ii Keskus;Oulu;564;Pohjois-Pohjanmaa;17
91210;Jakkukylä;Ii;139;Pohjois-Pohjanmaa;17
91240;Tannila;Oulu;564;Pohjois-Pohjanmaa;17
91260;Pahkakoski-Räinä;Oulu;564;Pohjois-Pohjanmaa;17
91300;Ylikiiminki Keskus;Oulu;564;Pohjois-Pohjanmaa;17
91310;Arkala;Oulu;564;Pohjois-Pohjanmaa;17
91410;Jokirinne;Muhos;494;Pohjois-Pohjanmaa;17
91430;Leppiniemi;Muhos;494;Pohjois-Pohjanmaa;17
91500;Muhos Keskus;Muhos;494;Pohjois-Pohjanmaa;17
91510;Rova;Muhos;494;Pohjois-Pohjanmaa;17
91560;Kylmälänkylä;Muhos;494;Pohjois-Pohjanmaa;17
91600;Utajärvi Keskus;Utajärvi;889;Pohjois-Pohjanmaa;17
91620;Sanginkylä;Utajärvi;889;Pohjois-Pohjanmaa;17
91630;Juorkuna;Utajärvi;889;Pohjois-Pohjanmaa;17
91640;Särkijärvi;Utajärvi;889;Pohjois-Pohjanmaa;17
91660;Ahmas;Utajärvi;889;Pohjois-Pohjanmaa;17
91670;Rokua;Utajärvi;889;Pohjois-Pohjanmaa;17
91700;Vaala Keskus-Oterma;Vaala;785;Pohjois-Pohjanmaa;17
91710;Jylhämä;Vaala;785;Pohjois-Pohjanmaa;17
91720;Oterma;Vaala;785;Pohjois-Pohjanmaa;17
91730;Kankari;Vaala;785;Pohjois-Pohjanmaa;17
91740;Jaalanka-Liminpuro;Vaala;785;Pohjois-Pohjanmaa;17
91750;Liminpuro;Vaala;785;Pohjois-Pohjanmaa;17
91760;Säräisniemi;Vaala;785;Pohjois-Pohjanmaa;17
91780;Neittävä;Vaala;785;Pohjois-Pohjanmaa;17
91790;Nuojua;Vaala;785;Pohjois-Pohjanmaa;17
91800;Tyrnävä;Tyrnävä;859;Pohjois-Pohjanmaa;17
91900;Liminka Keskus;Liminka;425;Pohjois-Pohjanmaa;17
91910;Tupos;Liminka;425;Pohjois-Pohjanmaa;17
91930;Ala-Temmes;Liminka;425;Pohjois-Pohjanmaa;17
91950;Temmes;Liminka;425;Pohjois-Pohjanmaa;17
91980;Lumijoki;Lumijoki;436;Pohjois-Pohjanmaa;17
92100;Raahe Keskus;Raahe;678;Pohjois-Pohjanmaa;17
92120;Ollinsaari-Mestauskallio;Raahe;678;Pohjois-Pohjanmaa;17
92130;Isoholmi-Antinkangas;Raahe;678;Pohjois-Pohjanmaa;17
92140;Pattijoki Keskus;Raahe;678;Pohjois-Pohjanmaa;17
92150;Kummatti-Junnilanmäki;Raahe;678;Pohjois-Pohjanmaa;17
92160;Saloinen;Raahe;678;Pohjois-Pohjanmaa;17
92180;Lapaluoto;Raahe;678;Pohjois-Pohjanmaa;17
92210;Arkkukari;Raahe;678;Pohjois-Pohjanmaa;17
92220;Piehinki;Raahe;678;Pohjois-Pohjanmaa;17
92230;Mattilanperä;Raahe;678;Pohjois-Pohjanmaa;17
92240;Lasikangas;Raahe;678;Pohjois-Pohjanmaa;17
92260;Kopsa;Raahe;678;Pohjois-Pohjanmaa;17
92320;Siikajoki Keskus;Siikajoki;748;Pohjois-Pohjanmaa;17
92330;Karinkanta;Siikajoki;748;Pohjois-Pohjanmaa;17
92350;Revonlahti;Siikajoki;748;Pohjois-Pohjanmaa;17
92400;Ruukki Keskus;Siikajoki;748;Pohjois-Pohjanmaa;17
92430;Paavola-Huumola;Siikajoki;748;Pohjois-Pohjanmaa;17
92440;Saarikoski;Siikajoki;748;Pohjois-Pohjanmaa;17
92450;Luohua;Siikajoki;748;Pohjois-Pohjanmaa;17
92470;Tuomioja;Siikajoki;748;Pohjois-Pohjanmaa;17
92500;Rantsila Keskus;Siikalatva;791;Pohjois-Pohjanmaa;17
92520;Sipola;Siikalatva;791;Pohjois-Pohjanmaa;17
92530;Mankila;Siikalatva;791;Pohjois-Pohjanmaa;17
92600;Pulkkila Keskus;Siikalatva;791;Pohjois-Pohjanmaa;17
92610;Vorna;Siikalatva;791;Pohjois-Pohjanmaa;17
92620;Piippola Keskus;Siikalatva;791;Pohjois-Pohjanmaa;17
92640;Leskelä;Siikalatva;791;Pohjois-Pohjanmaa;17
92650;Laakkola;Siikalatva;791;Pohjois-Pohjanmaa;17
92700;Kestilä;Siikalatva;791;Pohjois-Pohjanmaa;17
92810;Pelsonsuo;Vaala;785;Pohjois-Pohjanmaa;17
92830;Veneheitto;Vaala;785;Pohjois-Pohjanmaa;17
92910;Tavastkenkä;Pyhäntä;630;Pohjois-Pohjanmaa;17
92920;Ahokylä;Pyhäntä;630;Pohjois-Pohjanmaa;17
92930;Pyhäntä;Pyhäntä;630;Pohjois-Pohjanmaa;17
93100;Pudasjärvi Keskus;Pudasjärvi;615;Pohjois-Pohjanmaa;17
93140;Kipinä;Pudasjärvi;615;Pohjois-Pohjanmaa;17
93160;Hetejärvi;Pudasjärvi;615;Pohjois-Pohjanmaa;17
93170;Yli-Kollaja;Pudasjärvi;615;Pohjois-Pohjanmaa;17
93180;Ikosenniemi;Pudasjärvi;615;Pohjois-Pohjanmaa;17
93187;Ala-Siurua;Pudasjärvi;615;Pohjois-Pohjanmaa;17
93190;Yli-Siurua-Ikosenniemi;Pudasjärvi;615;Pohjois-Pohjanmaa;17
93195;Kokkokylä;Pudasjärvi;615;Pohjois-Pohjanmaa;17
93220;Livo;Pudasjärvi;615;Pohjois-Pohjanmaa;17
93225;Pärjänsuo;Pudasjärvi;615;Pohjois-Pohjanmaa;17
93240;Rytinki;Pudasjärvi;615;Pohjois-Pohjanmaa;17
93250;Sarajärvi;Pudasjärvi;615;Pohjois-Pohjanmaa;17
93270;Sotkajärvi;Pudasjärvi;615;Pohjois-Pohjanmaa;17
93277;Iinattijärvi;Pudasjärvi;615;Pohjois-Pohjanmaa;17
93280;Syöte;Pudasjärvi;615;Pohjois-Pohjanmaa;17
93290;Pintamo;Pudasjärvi;615;Pohjois-Pohjanmaa;17
93350;Jaurakkajärvi;Pudasjärvi;615;Pohjois-Pohjanmaa;17
93390;Puhoskylä;Pudasjärvi;615;Pohjois-Pohjanmaa;17
93400;Taivalkoski Keskus;Taivalkoski;832;Pohjois-Pohjanmaa;17
93420;Jurmu;Taivalkoski;832;Pohjois-Pohjanmaa;17
93440;Loukusa;Taivalkoski;832;Pohjois-Pohjanmaa;17
93470;Inget;Taivalkoski;832;Pohjois-Pohjanmaa;17
93540;Tyrövaara;Taivalkoski;832;Pohjois-Pohjanmaa;17
93590;Vanhala;Taivalkoski;832;Pohjois-Pohjanmaa;17
93600;Kuusamo;Kuusamo;305;Pohjois-Pohjanmaa;17
93700;Kurkijärvi - Oijusluoma;Kuusamo;305;Pohjois-Pohjanmaa;17
93800;Muojärvi;Kuusamo;305;Pohjois-Pohjanmaa;17
93830;Rukatunturi;Kuusamo;305;Pohjois-Pohjanmaa;17
93900;Oulangan kansallispuisto;Kuusamo;305;Pohjois-Pohjanmaa;17
93999;Lososaari;Kuusamo;305;Pohjois-Pohjanmaa;17
94100;Kemi Keskus;Kemi;240;Lappi;19
94200;Torvinen-Vainio;Kemi;240;Lappi;19
94300;Pajusaari;Kemi;240;Lappi;19
94400;Keminmaa Keskus;Keminmaa;241;Lappi;19
94430;Kaakamo;Tornio;851;Lappi;19
94450;Lassila-Jokisuu;Keminmaa;241;Lappi;19
94460;Ruottala;Tornio;851;Lappi;19
94500;Lautiosaari;Keminmaa;241;Lappi;19
94600;Ristikangas-Kivikko;Kemi;240;Lappi;19
94700;Takajärvi-Haukkari;Kemi;240;Lappi;19
94720;Peurasaari;Kemi;240;Lappi;19
94800;Veitsiluoto;Kemi;240;Lappi;19
94830;Pikku Berliini-Hepola;Kemi;240;Lappi;19
94900;Ajos;Kemi;240;Lappi;19
95100;Kuivaniemi Keskus;Ii;139;Pohjois-Pohjanmaa;17
95110;Kuivaniemi kk;Ii;139;Pohjois-Pohjanmaa;17
95130;Hyryoja;Ii;139;Pohjois-Pohjanmaa;17
95160;Oijärvi-Lamminperä;Ii;139;Pohjois-Pohjanmaa;17
95200;Simo Keskus;Simo;751;Lappi;19
95210;Filpus;Simo;751;Lappi;19
95220;Simoniemi;Simo;751;Lappi;19
95225;Viantie;Simo;751;Lappi;19
95230;Maksniemi;Simo;751;Lappi;19
95255;Alaniemi;Simo;751;Lappi;19
95260;Tainionjoki;Simo;751;Lappi;19
95270;Yli-Kärppä-Tainionjoki;Simo;751;Lappi;19
95300;Tervola Keskus;Tervola;845;Lappi;19
95310;Liedakkala;Keminmaa;241;Lappi;19
95315;Törmä;Keminmaa;241;Lappi;19
95325;Paakkola;Tervola;845;Lappi;19
95330;Tervola;Tervola;845;Lappi;19
95340;Loue;Tervola;845;Lappi;19
95350;Peura;Tervola;845;Lappi;19
95355;Koivu-Peura;Tervola;845;Lappi;19
95365;Maula;Keminmaa;241;Lappi;19
95370;Itäkoski;Keminmaa;241;Lappi;19
95375;Yli-Paakkola;Tervola;845;Lappi;19
95400;Tornio Keskus;Tornio;851;Lappi;19
95410;Kiviranta;Tornio;851;Lappi;19
95420;Miukki-Palosaari-Luotomäki;Tornio;851;Lappi;19
95430;Suensaari;Tornio;851;Lappi;19
95440;Kyläjoki;Tornio;851;Lappi;19
95450;Kirkonmäki;Tornio;851;Lappi;19
95460;Kantojärvi;Tornio;851;Lappi;19
95470;Pirkkiö-Röyttä;Tornio;851;Lappi;19
95490;Terästehtaanalue;Tornio;851;Lappi;19
95500;Vojakkala-Yli-Liakka;Tornio;851;Lappi;19
95520;Kukkola;Tornio;851;Lappi;19
95530;Karunki;Tornio;851;Lappi;19
95540;Korpikylä;Tornio;851;Lappi;19
95560;Aapajoki;Tornio;851;Lappi;19
95590;Arpela;Tornio;851;Lappi;19
95600;Ylitornio Keskus;Ylitornio;976;Lappi;19
95610;Kainuunkylä;Ylitornio;976;Lappi;19
95615;Pekanpää;Ylitornio;976;Lappi;19
95620;Aavasaksa;Ylitornio;976;Lappi;19
95630;Kuivakangas;Ylitornio;976;Lappi;19
95635;Kaulinranta;Ylitornio;976;Lappi;19
95640;Juoksenki;Pello;854;Lappi;19
95645;Turtola;Pello;854;Lappi;19
95655;Etelä-Portimojärvi;Ylitornio;976;Lappi;19
95660;Kantomaanpää;Ylitornio;976;Lappi;19
95670;Pessalompolo;Ylitornio;976;Lappi;19
95675;Meltosjärvi;Ylitornio;976;Lappi;19
95680;Lohijärvi;Ylitornio;976;Lappi;19
95690;Mellakoski;Ylitornio;976;Lappi;19
95700;Pello Keskus;Pello;854;Lappi;19
95710;Naamijoki;Pello;854;Lappi;19
95720;Jarhoinen;Pello;854;Lappi;19
95750;Orajärvi;Pello;854;Lappi;19
95760;Konttajärvi;Pello;854;Lappi;19
95770;Lankojärvi;Pello;854;Lappi;19
95780;Sirkkakoski;Pello;854;Lappi;19
95790;Lampsijärvi;Pello;854;Lappi;19
95800;Sieppijärvi-Taapajärvi;Kolari;273;Lappi;19
95830;Vaattojärvi;Kolari;273;Lappi;19
95840;Venejärvenkylä;Kolari;273;Lappi;19
95850;Ruokojärvi;Kolari;273;Lappi;19
95860;Pasmajärvi;Kolari;273;Lappi;19
95900;Kolari Keskus;Kolari;273;Lappi;19
95920;Saaripudas;Kolari;273;Lappi;19
95930;Äkäsjoensuu;Kolari;273;Lappi;19
95940;Tapojärvi;Muonio;498;Lappi;19
95950;Kihlanki-Tapojärvi;Muonio;498;Lappi;19
95970;Äkäslompolo;Muonio;498;Lappi;19
95980;Ylläsjärvi;Kolari;273;Lappi;19
95990;Kurtakko;Kolari;273;Lappi;19
96100;Rovaniemi Keskus;Rovaniemi;698;Lappi;19
96190;Lapinrinne-Ahokangas;Rovaniemi;698;Lappi;19
96200;Sahanperä-Ratantaus;Rovaniemi;698;Lappi;19
96300;Niemelänkangas-Korvanniemi;Rovaniemi;698;Lappi;19
96320;Teollisuuskylä;Rovaniemi;698;Lappi;19
96400;Pullinranta-Kiiruna;Rovaniemi;698;Lappi;19
96440;Ounasrinne;Rovaniemi;698;Lappi;19
96460;Pöykkölä;Rovaniemi;698;Lappi;19
96500;Korkalovaara;Rovaniemi;698;Lappi;19
96600;Koskenkylä;Rovaniemi;698;Lappi;19
96700;Niskanperä;Rovaniemi;698;Lappi;19
96800;Ylikylä-Patosaari;Rovaniemi;698;Lappi;19
96900;Saarenkylä;Rovaniemi;698;Lappi;19
96910;Syväsenvaara;Rovaniemi;698;Lappi;19
96930;Napapiiri Rovaniemi;Rovaniemi;698;Lappi;19
96960;Someroharju;Rovaniemi;698;Lappi;19
97110;Rautionsaari;Rovaniemi;698;Lappi;19
97130;Hirvas;Rovaniemi;698;Lappi;19
97140;Muurola;Rovaniemi;698;Lappi;19
97145;Totonvaara;Rovaniemi;698;Lappi;19
97160;Petäjäinen;Rovaniemi;698;Lappi;19
97170;Jaatila;Rovaniemi;698;Lappi;19
97220;Sinettä;Rovaniemi;698;Lappi;19
97240;Sonka;Rovaniemi;698;Lappi;19
97250;Raanujärvi;Ylitornio;976;Lappi;19
97280;Tapio;Rovaniemi;698;Lappi;19
97290;Marraskoski;Rovaniemi;698;Lappi;19
97310;Patokoski;Rovaniemi;698;Lappi;19
97320;Marrasjärvi;Rovaniemi;698;Lappi;19
97330;Rattosjärvi;Pello;854;Lappi;19
97335;Ruuhivaara;Pello;854;Lappi;19
97340;Meltaus-Jääskö-Perttaus;Rovaniemi;698;Lappi;19
97370;Unarin-Luusua;Sodankylä;758;Lappi;19
97380;Kukasranta;Sodankylä;758;Lappi;19
97390;Kierinki;Sodankylä;758;Lappi;19
97420;Lohiniva;Kittilä;261;Lappi;19
97430;Taapajärvi;Kolari;273;Lappi;19
97470;Alakylä-Sailehto;Kittilä;261;Lappi;19
97510;Vikajärvi;Rovaniemi;698;Lappi;19
97520;Nampa;Rovaniemi;698;Lappi;19
97530;Nampa-Yli-Nampa;Rovaniemi;698;Lappi;19
97540;Tiainen;Rovaniemi;698;Lappi;19
97580;Misi;Rovaniemi;698;Lappi;19
97590;Raajärvi;Kemijärvi;320;Lappi;19
97610;Oikarainen;Rovaniemi;698;Lappi;19
97615;Tennirova;Rovaniemi;698;Lappi;19
97620;Viiri-Tennirova;Rovaniemi;698;Lappi;19
97625;Vanttauskoski;Rovaniemi;698;Lappi;19
97630;Pekkala;Rovaniemi;698;Lappi;19
97635;Juuniemi;Rovaniemi;698;Lappi;19
97645;Juujärvi;Kemijärvi;320;Lappi;19
97650;Juotas;Rovaniemi;698;Lappi;19
97655;Autti;Rovaniemi;698;Lappi;19
97665;Pohjasperä;Ranua;683;Lappi;19
97670;Kivitaipale;Rovaniemi;698;Lappi;19
97675;Narkaus-Kämät;Rovaniemi;698;Lappi;19
97680;Saari-Kämä;Rovaniemi;698;Lappi;19
97685;Siika-Kämä;Rovaniemi;698;Lappi;19
97690;Sulaoja;Rovaniemi;698;Lappi;19
97700;Ranua Keskus;Ranua;683;Lappi;19
97715;Raiskio;Ranua;683;Lappi;19
97720;Yli-Simo-Raiskio;Ranua;683;Lappi;19
97760;Saariharju;Ranua;683;Lappi;19
97765;Kuha-Impiö-Itäranua;Ranua;683;Lappi;19
97780;Kuukasjärvi-Petäjäjärvi;Ranua;683;Lappi;19
97785;Kelankylä;Ranua;683;Lappi;19
97810;Suorsa;Posio;614;Lappi;19
97815;Pernu-Suorsa;Posio;614;Lappi;19
97820;Perä-Posio;Posio;614;Lappi;19
97840;Lehtiniemi;Posio;614;Lappi;19
97850;Ristilä;Posio;614;Lappi;19
97870;Jumisko;Posio;614;Lappi;19
97880;Nolimo-Jumisko;Posio;614;Lappi;19
97890;Karjalaisenniemi;Posio;614;Lappi;19
97895;Mourujärvi;Posio;614;Lappi;19
97900;Posio Keskus;Posio;614;Lappi;19
97920;Suonnankylä;Posio;614;Lappi;19
97925;Tolva;Posio;614;Lappi;19
97940;Lohiranta;Posio;614;Lappi;19
97950;Säikkä;Posio;614;Lappi;19
97960;Kuloharju-Säikkä;Posio;614;Lappi;19
97965;Kynsilä;Posio;614;Lappi;19
97970;Sirniö;Posio;614;Lappi;19
97980;Anetjärvi;Posio;614;Lappi;19
97999;Köngäs;Kittilä;261;Lappi;19
98100;Kemijärvi Keskus;Kemijärvi;320;Lappi;19
98120;Särkikangas;Kemijärvi;320;Lappi;19
98230;Luusua-Karsimus;Kemijärvi;320;Lappi;19
98310;Karvakko;Kemijärvi;320;Lappi;19
98350;Tapionniemi;Kemijärvi;320;Lappi;19
98360;Vuostimo;Kemijärvi;320;Lappi;19
98400;Isokylä-Ryti-Lehtola;Kemijärvi;320;Lappi;19
98420;Ryti-Lehtola;Kemijärvi;320;Lappi;19
98440;Kallaanvaara;Kemijärvi;320;Lappi;19
98450;Kostamo;Kemijärvi;320;Lappi;19
98500;Pelkosenniemi Keskus;Pelkosenniemi;583;Lappi;19
98510;Saunavaara;Pelkosenniemi;583;Lappi;19
98530;Pyhätunturi;Pelkosenniemi;583;Lappi;19
98550;Suvanto;Pelkosenniemi;583;Lappi;19
98560;Kairala-Luiro;Pelkosenniemi;583;Lappi;19
98570;Aapajärvi;Pelkosenniemi;583;Lappi;19
98580;Luiro;Pelkosenniemi;583;Lappi;19
98600;Kursu;Salla;732;Lappi;19
98620;Pahkakumpu;Salla;732;Lappi;19
98630;Ahvenselkä;Pelkosenniemi;583;Lappi;19
98660;Salmivaara;Salla;732;Lappi;19
98710;Joutsijärvi;Kemijärvi;320;Lappi;19
98720;Suomutunturi;Kemijärvi;320;Lappi;19
98760;Hirvasvaara-Paloperä;Salla;732;Lappi;19
98770;Aholanvaara;Salla;732;Lappi;19
98780;Maaninkavaara;Posio;614;Lappi;19
98790;Paloperä;Salla;732;Lappi;19
98800;Savukoski Keskus-Värriö;Savukoski;742;Lappi;19
98810;Lunkkaus;Savukoski;742;Lappi;19
98820;Värriö;Savukoski;742;Lappi;19
98830;Martti-Ruuvaoja;Savukoski;742;Lappi;19
98840;Ruuvaoja;Savukoski;742;Lappi;19
98850;Kuosku;Savukoski;742;Lappi;19
98900;Salla Keskus;Salla;732;Lappi;19
98920;Kelloselkä;Salla;732;Lappi;19
98930;Kotalankylä;Salla;732;Lappi;19
98950;Saija;Salla;732;Lappi;19
98960;Naruska;Salla;732;Lappi;19
98970;Onkamojärvi;Salla;732;Lappi;19
98980;Kallunki-Niemelä;Salla;732;Lappi;19
98995;Hautajärvi;Salla;732;Lappi;19
99100;Kittilä Keskus;Kittilä;261;Lappi;19
99110;Kaukonen;Kittilä;261;Lappi;19
99120;Kallo;Kittilä;261;Lappi;19
99130;Sirkka-Rauhala;Kittilä;261;Lappi;19
99135;Rauhala;Kittilä;261;Lappi;19
99140;Köngäs-Hanhivaara;Kittilä;261;Lappi;19
99150;Tepasto;Kittilä;261;Lappi;19
99160;Lompolo-Pulju;Kittilä;261;Lappi;19
99170;Pulju;Kittilä;261;Lappi;19
99180;Rautusjärvi;Kittilä;261;Lappi;19
99190;Hanhimaa;Kittilä;261;Lappi;19
99195;Pokka;Kittilä;261;Lappi;19
99230;Jeesiöjärvi;Kittilä;261;Lappi;19
99240;Kuivasalmi;Kittilä;261;Lappi;19
99250;Kiistala-Jeesiöjärvi;Kittilä;261;Lappi;19
99270;Hormakumpu;Kittilä;261;Lappi;19
99280;Tepsa;Kittilä;261;Lappi;19
99290;Kelontekemä;Kittilä;261;Lappi;19
99300;Muonio Keskus;Muonio;498;Lappi;19
99310;Yli-Muonio;Muonio;498;Lappi;19
99320;Kätkäsuvanto;Muonio;498;Lappi;19
99330;Pallastunturi;Muonio;498;Lappi;19
99340;Raattama-Pallastunturi;Kittilä;261;Lappi;19
99360;Kangosjärvi;Muonio;498;Lappi;19
99400;Enontekiö Keskus;Enontekiö;47;Lappi;19
99410;Vuontisjärvi;Enontekiö;47;Lappi;19
99420;Peltovuoma;Enontekiö;47;Lappi;19
99430;Nunnanen;Enontekiö;47;Lappi;19
99440;Leppäjärvi;Enontekiö;47;Lappi;19
99450;Palojoensuu-Kuttanen;Enontekiö;47;Lappi;19
99460;Kuttanen;Enontekiö;47;Lappi;19
99470;Karesuvanto;Enontekiö;47;Lappi;19
99490;Kilpisjärvi;Enontekiö;47;Lappi;19
99510;Raudanjoki-Seipäjärvi;Sodankylä;758;Lappi;19
99520;Seipäjärvi;Sodankylä;758;Lappi;19
99530;Vuojärvi;Sodankylä;758;Lappi;19
99540;Torvinen;Sodankylä;758;Lappi;19
99550;Aska-Orakylä;Sodankylä;758;Lappi;19
99555;Luosto;Sodankylä;758;Lappi;19
99560;Orakylä;Sodankylä;758;Lappi;19
99600;Sodankylä Keskus;Sodankylä;758;Lappi;19
99610;Siurunmaa;Sodankylä;758;Lappi;19
99620;Kelujärvi;Sodankylä;758;Lappi;19
99640;Tanhua;Savukoski;742;Lappi;19
99645;Lokka;Sodankylä;758;Lappi;19
99650;Sattanen;Sodankylä;758;Lappi;19
99655;Sattasvaara;Sodankylä;758;Lappi;19
99660;Kersilö;Sodankylä;758;Lappi;19
99665;Moskuvaara;Sodankylä;758;Lappi;19
99670;Petkula;Sodankylä;758;Lappi;19
99690;Vuotso;Sodankylä;758;Lappi;19
99695;Tankavaara;Sodankylä;758;Lappi;19
99710;Vaalajärvi;Sodankylä;758;Lappi;19
99720;Riipi;Sodankylä;758;Lappi;19
99740;Syväjärvi;Sodankylä;758;Lappi;19
99750;Sassali;Sodankylä;758;Lappi;19
99760;Uimaniemi;Sodankylä;758;Lappi;19
99770;Jeesiö;Sodankylä;758;Lappi;19
99800;Ivalo;Inari;148;Lappi;19
99830;Saariselkä;Inari;148;Lappi;19
99860;Nellim;Inari;148;Lappi;19
99870;Inari Keskus-Lemmenjoki;Inari;148;Lappi;19
99885;Lemmenjoki;Inari;148;Lappi;19
99910;Kaamanen-Partakko;Inari;148;Lappi;19
99930;Sevettijärvi-Näätämö;Inari;148;Lappi;19
99940;Näätämö;Inari;148;Lappi;19
99950;Karigasniemi;Utsjoki;890;Lappi;19
99980;Utsjoki Keskus;Utsjoki;890;Lappi;19
99990;Nuorgam;Utsjoki;890;Lappi;19
